user_id,listeningPersonality
5c9802e8-60ec-4b09-9d2f-47284cb0f25b,The Jukeboxer
1b300470-2adb-429b-99f0-c120a8378547,The Connoisseur
c6b03d82-8b69-455c-be8f-cce2a82da7c7,The Fanclubber
82b35eac-2693-47a2-9993-c79d9b78b088,The Enthusiast
c6859010-d3b4-4627-ae35-324ad5ddaab8,The Voyager
686222a7-0611-467c-bc87-44bf1104e05e,The Deep Diver
248a1424-d827-4c0f-a115-1085612ae029,The Fanclubber
80f2dd83-ca41-473f-b1c5-192f63dc9db8,The Deep Diver
2b523510-03f6-442a-ab1b-3c92bbca1a38,The Connoisseur
31c445dc-dddc-4658-a387-c0f60ab44ddc,The Fanclubber
7004af9b-89ac-4df6-84da-4f6da653e988,The Fanclubber
0bdffae3-d1a7-40d4-8362-d1477a7c2cf3,The Connoisseur
a424133d-f428-4417-a95f-4cb7500008a1,The Devotee
d878bf1f-8b44-484f-9824-fed6dc3d22c8,The Maverick
d6c5ca7e-8496-4dee-bd35-ee4aac56c5ba,The Specialist
fe60240e-bcda-4902-a6b2-8d276d76e8f9,The Adventurer
9bb97367-54aa-4691-845b-a7190e19702a,The Replayer
01b9cfda-ceca-4e74-b10c-73a0cea8475b,The Devotee
88841597-19b0-4187-813f-1cc190869fe8,The Top Charter
d5e554e8-de9c-4fe8-bc57-9c40694e5ee9,The Devotee
89a9559c-e97c-4b07-be51-4dc1c7061c2d,The Specialist
bb21fbfb-8b54-4dc3-80de-8a8ab407785c,The Deep Diver
22b7af55-0a02-40d5-a59f-af7ed60d232e,The Deep Diver
d8eaaab5-e482-4d23-b47f-6ef0235b952e,The Top Charter
3c811429-212f-40d3-90c1-184e35a0d597,The Connoisseur
369bdd84-719a-4589-bda4-4407d0774eb3,The Musicologist
2fe1a429-be3c-4c20-9cd9-dfea0d0ec178,The Jukeboxer
b4a85ee3-423c-43a9-ad37-c6c5d411157d,The Enthusiast
010aa58b-2d12-4dec-9e59-38413a211613,The Replayer
dac2f227-adea-4a34-9c83-67fd4a54114c,The Maverick
b845409c-7ce9-423c-9f95-0528ab8202e6,The Maverick
cac0d06c-9b10-4720-99a7-fc0460c1f868,The Top Charter
550f61d9-0f0c-42d5-bfba-fd426d184dca,The Time Traveler
f6d84f47-7bcb-4302-855d-e4a1898cefb6,The Devotee
fb9349f3-450e-42c9-b64b-4a1df2cd9840,The Time Traveler
87b8ebed-40c1-47d3-af38-b760e3b8465c,The Replayer
802c1500-8b5a-4001-aefe-4e6955e7cbaf,The Nomad
73dec3d9-8d18-4e3d-a575-9560a52a94fb,The Top Charter
e6ec369d-d697-4589-914a-1a691126ed33,The Top Charter
60e63aef-7f88-41de-93cb-087ba50a2699,The Early Adopter
cc6ba5c4-19fb-4c26-8ed2-2d6da9d6e721,The Enthusiast
bb46c55c-c155-433d-b7eb-11630cf3cf91,The Enthusiast
8e7665c8-1878-4871-aea4-5aa093845091,The Maverick
6dd19fe6-a83e-4955-9b63-1b1a19d93220,The Maverick
280a6b8e-e9c2-42be-8900-16e631abe484,The Adventurer
e56c0c82-9532-4d39-b136-388faf12fdc7,The Early Adopter
a3164954-7884-4391-92dd-b29f9db10eee,The Specialist
dbed2d8a-8945-4a2f-a899-cfaff9be4320,The Early Adopter
452888a2-96ea-421e-bbd4-e4f8ccdcd0b9,The Maverick
31a90a1b-2a0c-443e-8c0e-67217d76e4c0,The Specialist
ad910152-c987-4b1f-a9d6-45e809c49b2c,The Nomad
3c34b901-1ca2-40a7-9f9e-de03efceb33d,The Connoisseur
24362acd-ca8d-44c8-8017-dc665a337e5b,The Early Adopter
17c9de81-9f44-44b3-b2ed-c905831f45a1,The Musicologist
06254af4-b923-4381-a098-a11c847b3755,The Top Charter
8fc421ea-8255-43c7-ae26-9aa3045ff501,The Adventurer
3b273258-7912-4b7f-95bb-6f9eb058be21,The Deep Diver
b9bedf67-15ff-433b-816e-1324a7f119c0,The Nomad
7b98ba96-dd5e-467b-a6f1-43412c43513a,The Maverick
464f3b21-25e2-4e3d-93b3-ae2e0b49726b,The Top Charter
0cd5aa6d-760a-4c14-94c1-24e92eb30463,The Enthusiast
f90e44aa-e3a8-4467-90b5-6cf576405a71,The Fanclubber
55c1114d-ca88-40b3-8251-2bf58fc0dd11,The Specialist
029d22c0-e03d-4089-b18b-7f33f6bcf9d6,The Enthusiast
164fe24e-8947-4228-90da-146c85472d45,The Fanclubber
3848083e-f437-49b6-aa5f-f0958b406962,The Maverick
04cb5dcf-8352-4a6f-874d-91d1003bfffc,The Adventurer
ae1608aa-ed81-430d-8583-cf97f55b9a17,The Connoisseur
e23b659b-060a-476d-857e-db06673f1b48,The Musicologist
72c351b0-73d0-4996-ba94-b6347bc3286b,The Time Traveler
57eafa66-8199-4955-b977-aa0645fc04f7,The Nomad
77983945-8f8c-4388-8617-f52fbdbcafd0,The Top Charter
e6c72998-b33c-4755-8356-66cd385532b8,The Devotee
be761bb4-5ba2-4ea0-9ebc-385b79c23f9d,The Top Charter
cf51e8d7-e935-46d1-8405-71527623d699,The Maverick
2c7ee3bf-8420-433b-a7ea-4c61d242b65f,The Replayer
44896847-4bec-4fe9-a041-334fdfe192dd,The Voyager
99db484d-d4be-4b79-9968-613178449d00,The Top Charter
5448bd73-e04f-44d7-95d6-e72780c08a69,The Devotee
40be3644-445c-4ed6-b72a-b02100c20720,The Early Adopter
6d81f25c-dc35-4b33-9075-11461b5751ee,The Musicologist
873a2f3c-34e9-48e8-81c4-99546f54203b,The Top Charter
e866974e-797e-42db-a297-f244642dc224,The Musicologist
5843fd83-ef01-42ad-aaf4-e2fe788f773f,The Early Adopter
02d4fca3-3344-48a0-b22b-035bb36d82f3,The Jukeboxer
84b1d18d-e43f-4796-bb3f-4e5c12bd84d9,The Jukeboxer
6da7a152-ca9b-4aab-b49a-a811b35f68f1,The Top Charter
444fd6a9-529b-4639-9d41-3e19337f40f7,The Voyager
3beff614-084b-4559-8375-0295e52b1edb,The Musicologist
b87e3726-beea-49d2-954a-c1d87d6c3bc6,The Specialist
c27f3070-2efa-46ba-b872-e8739e9ec9d6,The Specialist
b9fdf31c-c634-44b8-86fc-066255104ed8,The Devotee
e5f15c88-9312-447e-bea6-e4daecb151bc,The Musicologist
016bed46-f3ce-46fe-834e-293ef5cf49f6,The Top Charter
3b5e1cc5-e97c-49b9-a61a-4253ebe3a041,The Adventurer
a7a03d89-3d21-46d2-9136-e55bb99f0abe,The Time Traveler
fa4f7180-a5cd-4886-9e3e-7a1ec02f49ad,The Enthusiast
bae5a4bf-1e76-47d0-aab6-c7bc582b6eba,The Voyager
e5c81df8-1c09-4559-8a19-7d3ba457fc74,The Musicologist
b6517fcc-72d6-4d48-96e2-bae02079e4ba,The Devotee
42b55554-5436-4aa5-9d3b-db9224c5c2f7,The Maverick
7d335e0c-9ad7-4825-99a2-21921ac9b365,The Connoisseur
ad3a3f29-1f74-41ae-b671-c6eb6a13c085,The Maverick
f63729c6-c7db-4c7f-9359-05e312aa950d,The Jukeboxer
118e850d-f791-4b73-8c71-e819e13bd6f0,The Top Charter
7822b852-6dcf-4900-8165-7c6fb5b55b2b,The Devotee
51e24e3c-785e-44b3-bce4-8eb1b786f325,The Adventurer
c2cf82cd-c065-423b-8d1d-c478df5df36b,The Replayer
1f8b6fb1-4334-4bd1-8759-674af0086f18,The Jukeboxer
09e74bd3-27da-4102-a6f5-fb14f7c9e74b,The Fanclubber
4100c705-bf54-499c-80c3-830b141c2fff,The Jukeboxer
5acf0313-f505-4a84-b6b1-b4d8e0a099b6,The Early Adopter
8bdf1db9-fa07-4be4-b533-8b0ebbb14843,The Specialist
b9e39ad7-4c82-444a-8c3c-fbc4beb4ad57,The Devotee
45cec282-43c7-483e-bd83-9f9223ec1601,The Adventurer
bbc18c2c-be8a-4b5a-b89c-200b4499a0c3,The Time Traveler
b6ce193c-bd14-4634-a526-964e6254b0fc,The Musicologist
faa7383f-04da-4f38-8dc0-26840d039eaf,The Adventurer
686c9395-651b-4631-ae3c-680fb14fb76f,The Fanclubber
e4b00292-7040-441f-ac1d-9023ef309225,The Connoisseur
cc5851b1-5dd5-4b80-9d1d-97e1e69c70d8,The Connoisseur
77ae33df-cebf-4c1e-b6a9-cebde8314b6f,The Maverick
b4dad234-ccfa-4ae1-9950-e8ad5ad0d731,The Time Traveler
347f0221-fe04-4425-8601-df435c3b20c3,The Nomad
225c6725-a6e7-4c7e-85f9-a084911aa703,The Time Traveler
7b1023b6-d049-4b90-aa83-956bfab9df1e,The Top Charter
189035e4-f551-40d4-8ded-1ac4a3a2ea69,The Devotee
3bce933a-d723-417b-8f15-376f2c966fb3,The Maverick
67376281-0db8-4ea6-b321-95cb787f3b09,The Early Adopter
67ba7e28-ea42-47bf-b682-c5cb949400c8,The Early Adopter
ec2a625b-35a8-4b6f-8374-e5a54152ebd3,The Early Adopter
6355ce85-8558-4fd2-a1d4-a021ac0b3c68,The Top Charter
b837aadc-37a3-4006-a294-425fa9fa60b2,The Deep Diver
fa70d68a-4b87-4158-a4e9-65abc3349798,The Specialist
6698e249-bb76-45fd-ac27-8104e3744df1,The Top Charter
69157c08-d14a-4bf0-9037-a535c004d0c8,The Connoisseur
c0e61030-438a-49db-be9e-79363d30373c,The Musicologist
cad0ea6e-500e-4f57-98a0-d9d059899079,The Adventurer
a41f6595-06a6-4760-b7d4-f2e2301a04be,The Time Traveler
25a0aa33-f084-4cbf-b3fd-be0cd7308894,The Nomad
ddaca4a8-7fa7-4dd4-b7b1-555b90200e0c,The Connoisseur
dca80d91-a927-41c5-88c3-ddc0f14fa375,The Adventurer
8df7d9ad-cec6-4769-aecd-3e681f8ab4ce,The Fanclubber
3639a687-4235-4d62-84c3-b5174c1488cc,The Maverick
5474c2e0-514b-41a6-bb0e-68fa5adabca4,The Voyager
0db92b04-1036-4874-aef5-0a17c9c56914,The Devotee
ee40c192-0917-4372-85c2-cbcb9edcd7f4,The Time Traveler
7b99812b-b943-4f5c-a3d8-87b5885b920c,The Specialist
591ad269-2f9c-4ed6-a83f-7b94c0cd09fc,The Fanclubber
940e32a6-0550-4caf-bddb-caeb4dfffc36,The Voyager
9dc2b68f-54ff-4bc7-a635-bd52eac2c12f,The Voyager
bc3e0015-e497-49aa-b8a1-3d75dd3c20e0,The Musicologist
35e5a4b5-6ac5-4c7d-88d7-71ef9e826d8e,The Enthusiast
f68fe703-2288-41c9-a176-1bfa6d41a1ff,The Time Traveler
b8462291-1f73-4b97-bd32-29265a3b056c,The Enthusiast
80059fb6-89c6-465d-bc3c-cd3c39732a36,The Devotee
71c024ec-7bc9-464a-ae92-ede1b18ae5d4,The Maverick
26554caf-332b-4b61-8805-5cf9cb7dcaae,The Nomad
7bb70a96-c8c1-4ee3-939c-f785e31b4fa5,The Connoisseur
741ef7ad-295b-4d4e-9fd2-a56149e05920,The Maverick
be81f423-5c43-4f47-927f-277ed024e0e0,The Specialist
66b3487e-5de3-4890-ada0-436479c9fb68,The Enthusiast
71023a8a-8200-405e-8a0d-bbff98639a49,The Musicologist
6c1d9985-ebf2-4424-94d2-3fb76135b79f,The Nomad
6e76d8db-a859-424d-9b8f-cf583d691560,The Devotee
406209e1-5c48-4ce1-b5be-a786c97595fc,The Nomad
858c8a84-9e61-4b4e-a05b-a8eb0d6f7f4c,The Deep Diver
1935b92b-f762-49df-b695-67f93c612e0e,The Jukeboxer
d4bd82c1-b569-4c39-ad59-fbfa8fe8ee59,The Early Adopter
3c22d9c5-315b-4b7e-894e-35965a3d6102,The Top Charter
45b6e103-519a-4616-bbba-efd7fd82c7df,The Maverick
e332408e-cfcb-4cc6-bca7-f3dc74aafe05,The Adventurer
d016752f-5ee1-4057-b37b-61d0faf50f81,The Devotee
193cebf3-d263-43ba-adbf-77c4195051ce,The Musicologist
3f0827c0-5762-41de-bcd7-97abb018dcc7,The Replayer
76c56d74-95ad-465b-914a-afff05a944cb,The Maverick
d618c74b-55c4-4f4e-a976-8a59e12692f2,The Adventurer
c0a351aa-5efe-46c3-9d59-fe62924eefd0,The Devotee
3e4fcacc-b6e0-45a7-8446-555573f71a19,The Replayer
de7d7380-3ecb-4ee7-8467-e7596ff5eba1,The Replayer
c106d279-6c37-4377-8929-b62b9df5ed3e,The Maverick
8e95d2ba-66f8-4bab-a7b8-7e7c3b02946a,The Voyager
aa889aa5-0c0f-4fd7-b69d-87e079e5af92,The Devotee
b0b0d576-cd1a-4399-b090-c1551bbc4035,The Devotee
6398f25f-9749-450c-9629-14e19baae88c,The Early Adopter
2281b80f-f995-4a7c-a41b-81f0f43da0b5,The Jukeboxer
b9033d7b-e8df-4274-8c5c-c8f78c7e555b,The Jukeboxer
affc9612-8e9d-43b5-a912-a686494d83d0,The Replayer
37a89dfe-26c8-4b7e-9bd9-df8d76d75aca,The Connoisseur
9e2c8d17-b9c4-4ce8-9afc-c17681778242,The Enthusiast
2ad63b30-e4d3-43b6-b365-9c1628c11f35,The Time Traveler
65777a9f-399f-4c71-b988-0971c3007b86,The Replayer
40f30968-c1a4-45c0-8c98-ad141b75bd2b,The Adventurer
f9783d83-9e4e-4155-91ef-7cc0b96463bd,The Connoisseur
234710bb-d09b-4077-a404-b671c51796fe,The Top Charter
fa898b39-1914-4059-8611-06c1c900f732,The Early Adopter
bf96e66f-e931-41fc-a28b-feca1ca06b97,The Maverick
4145ed3a-4015-4ad7-b351-0ebfc22e9bd4,The Adventurer
88e89716-e6d0-43d6-8079-39b7ceb135a3,The Voyager
6ee36cae-af85-4dcd-9980-502231e43dfe,The Specialist
1bf62e10-bd08-4a58-b2d7-ffdcdab22464,The Maverick
052a93f4-f94c-4325-afaa-10822fdcf319,The Musicologist
592c91ef-34e0-4eff-9640-2b880d552d55,The Early Adopter
74e041ca-8c93-4a0a-8cec-232b18e2bbc9,The Early Adopter
b62c9497-8315-4bad-a6c1-780985597064,The Nomad
1597b7c5-19a6-4ac3-a497-f9a9a976e7ea,The Nomad
251b54fb-a66e-4c65-a121-d68349c9f1cc,The Enthusiast
ff545a6e-ee0e-4392-b2d6-5fe97abc131e,The Deep Diver
6610af8e-5646-4e9e-83a0-e28bed9d3d01,The Specialist
08bdddb0-8707-465e-9159-f52ebabaef35,The Time Traveler
01945f34-95c0-4240-95bc-99558cb7e868,The Fanclubber
33e7d2c4-2fac-4dd8-a3a0-abb2d0035fdf,The Maverick
abeeba94-9140-4514-91cd-48a55689e31d,The Adventurer
e17a0c75-15d1-44cc-b84e-b3fece0c90b8,The Deep Diver
5c2adbba-0f55-4c7e-9b11-b5f4421acb2f,The Enthusiast
b9fdde78-8da0-49bd-bcf2-da4c4c3368eb,The Replayer
868ad398-1ef9-4821-81f5-3c389b3436ea,The Maverick
bf4baff2-7dcf-4dbb-aa2f-bf539a41337f,The Maverick
9df87c02-7d6d-49ff-9b2f-1dc2d3031b92,The Connoisseur
4baf23a4-9135-4950-813d-339db33dd0fb,The Enthusiast
b77daaf7-b181-457c-9f41-13e0732ad24a,The Voyager
6d6adf8d-1b5a-4c14-9ec6-ab6f74b93743,The Adventurer
0c0f4c7f-c6cd-464f-86d4-f31da13b65fe,The Connoisseur
622f93cd-b5f2-4252-9bef-82daea65d254,The Top Charter
f9bde6c6-feaf-4be3-b0db-540f16f81d06,The Early Adopter
f4c60c61-c0b8-4fe0-b7e0-9ba5af11e83b,The Voyager
a58bc56d-b837-4079-b558-b250d2362c8e,The Jukeboxer
1a51aa33-e7f1-4c37-b87b-43c6f5c07e45,The Nomad
2c74d539-a6e2-46ef-a51b-e93ec73a9a30,The Specialist
5edfdfb1-7014-431a-8a10-e89d26f31858,The Enthusiast
1574ddc0-87dd-4adc-97a4-ec5c27e63aea,The Maverick
b94d05e1-56e6-491d-af95-638f3b0d2f9d,The Musicologist
3f550b3e-f183-499d-9696-ea5ae61ee0d3,The Maverick
528f1e8f-75cc-461d-9ff8-833d7b7677a8,The Voyager
8e88fbb1-b73f-4060-a17c-caa3c3686ecc,The Fanclubber
98b844db-e8d7-4d2e-b8ad-75b314e34535,The Voyager
feb825ae-4b3f-4df0-8699-e4691a86e965,The Adventurer
2e79f346-f201-495b-9418-11b28e8ec9b4,The Connoisseur
4cbba395-297e-44ff-8f08-22d24debc5d8,The Specialist
1477bddc-a47a-4129-ba5b-c4c066c99090,The Connoisseur
dd10832f-000f-4486-824d-f31c307c5ab7,The Replayer
5b05781b-5966-4e98-8709-7c8fad87aab0,The Top Charter
a9e19669-b771-48fe-96f3-361c4e9e3ad7,The Maverick
2a9f3a4e-0aac-4a69-b7fb-7fd590dbe25d,The Time Traveler
311bbcb0-cc6a-4f27-a890-16f3c095024e,The Replayer
6bdafe8f-c689-4d63-8fb5-2ac45c823f3b,The Replayer
e9a68554-c372-4845-bae9-7ae216268924,The Time Traveler
498b0401-7bc3-4214-8139-75d41c8dbda4,The Adventurer
cbaca146-a701-4a0b-9b64-2dee1659d290,The Replayer
39c1d6d5-5246-4d97-876c-f75907ce42ec,The Nomad
469d3109-6ac1-48ad-a9d1-d2d217bb77ab,The Devotee
42aff865-2503-4684-9e2e-0c28ad21005a,The Devotee
895b3bc8-4996-45cd-b948-49fce7adef90,The Musicologist
24b46c77-b410-4eb3-ad0e-39147a1789dd,The Adventurer
308855e8-a0ae-4f98-b3b2-2d1cd32a6709,The Devotee
ed2eb6c5-8c92-4989-8ec0-06b3def031b6,The Deep Diver
2fb5ed56-c2fa-421a-b647-066decb0a010,The Replayer
2cb1c195-dacf-4acb-ba3f-a3d1d6a6b0d6,The Nomad
3d0f9872-4658-47a4-ad87-60cea91b9052,The Specialist
e160eb2d-40d0-49ca-a35d-7a373e805ffd,The Early Adopter
b5642b5a-ae81-407a-a27a-bc5631323533,The Musicologist
9611481e-6da8-46ce-8bab-e18a94bd2079,The Fanclubber
edb83804-f58f-4b77-91ee-738697d7a355,The Fanclubber
af571107-b228-402d-ab37-692d02fec674,The Adventurer
6c0fd2c9-2d7b-45be-baba-3b1c84a05aba,The Nomad
60bf24d3-ec7d-4dc8-b59d-b7cf1cac1ceb,The Time Traveler
e67a9410-cf6f-4adf-8fed-c6c799b2cf53,The Connoisseur
3aae0cf2-1184-4838-b8ee-51dd1e95be63,The Deep Diver
be13dca4-cebc-477b-975f-6691e243c98c,The Maverick
41613182-eb5b-4306-b30d-c16804b29221,The Time Traveler
02b8d643-6c07-4409-a016-fb6cf8a8f3cf,The Connoisseur
e4dcaf46-b69e-402c-b105-aa31fb6426fa,The Voyager
4da589f0-1f57-4529-b7a1-425e2acef247,The Nomad
35c3beca-75e2-46de-8d6e-78e45367c34d,The Time Traveler
27865059-25c8-4ed7-81d3-f2a3cde8563f,The Musicologist
0a8436f3-3989-4bd7-9661-adb3ee8bc19c,The Deep Diver
3592f7bb-c7c7-47fe-a8e2-91f4261fcb3e,The Voyager
24ee4b61-d63b-4e96-91c3-f7925467a1eb,The Devotee
a13143f4-4b42-4d28-84b0-25a37bf5d8ee,The Devotee
45edaf1b-08ef-41f9-98cd-4f0a20955a48,The Enthusiast
4ce5d828-cc49-40f3-a74f-ee08a0411716,The Voyager
7f67e8e6-18a6-401a-97ad-37d87c0fa308,The Connoisseur
71219ac7-9b7f-4e27-91e5-75bf89562217,The Devotee
739439bb-0a92-4938-9415-543a05fae06b,The Top Charter
2b15793e-c8ea-4f09-9cf2-ea420dc5d8e7,The Specialist
a52fed69-e6c2-47e9-b11b-f03fe9bc1ad6,The Voyager
6e00901a-0e59-49ab-a0c1-425ad6a9e0ae,The Replayer
4fc9196e-b3a3-4a5b-b692-8d773d2062f1,The Adventurer
df48a4bf-ad14-49dc-82b7-6262a81ee0c0,The Replayer
002e49d6-853e-47fd-b532-b9daef67e67b,The Specialist
99df04fc-bdfc-4f2e-92dd-5fd672455c8f,The Nomad
3a0095ce-2dc9-4821-9481-3a21f87c5e45,The Fanclubber
0473da78-a6d7-4d42-a254-9a47d9a3bc9c,The Jukeboxer
2cb72a6f-3e63-466c-9e7c-a53b1021fc58,The Connoisseur
65689a6b-27e6-4e58-b7fd-2c9fe1a0c2c2,The Early Adopter
c44e78b5-1e4a-4916-ae10-735a9b168bf9,The Fanclubber
8f226bec-1bc5-4e75-9d5f-96b68e73690e,The Top Charter
468b2b31-bf0a-42de-938e-41b760dfbecb,The Fanclubber
ff346adc-c9a7-4535-a6d5-851267532ecb,The Connoisseur
ec03b3ad-3991-4344-b137-e1cf1ff5b056,The Musicologist
86c9e28f-24a0-43b5-adef-4d3ce9d3a53b,The Devotee
b2b205e9-614f-460b-8e39-06c0ea21a418,The Nomad
7038dd74-dfcd-4f60-9fff-0bbab7d5e21b,The Time Traveler
ba820128-1e43-4d94-9028-db1a2894ddb8,The Connoisseur
fcd3fb9f-3e02-43a4-9bd6-aa59f8add67b,The Jukeboxer
d28441c0-186c-4877-bb19-a313bf3907f8,The Enthusiast
23ce6ad8-593f-4f06-87ca-c351facb93dd,The Connoisseur
88745f0d-81e8-4fb8-98aa-a11bbef1b908,The Voyager
9bb49d43-4122-49bd-92cc-e4009280ed9a,The Replayer
5c5f8830-7cd8-4dfe-a98b-2aac1f7677f8,The Enthusiast
79364b6a-6589-474f-a885-7570f116ab23,The Specialist
c1a24b8f-7d5d-41dc-a035-3a7a3f73cf23,The Nomad
7d5589fb-f3e2-4c35-b27e-d0774f22a497,The Voyager
d6ae1060-bdbf-4e8d-b8eb-bf187c742623,The Adventurer
f2577de2-a37a-46e3-ad2b-d0238987b85c,The Early Adopter
c6baaff2-1718-4f53-8e89-1c3c0c5c185f,The Early Adopter
31c8fda7-2fc1-4866-a5cd-0fa2ab86ad0f,The Devotee
91f06706-6ed8-48b7-9256-a134eb8dbc1f,The Maverick
a1f16254-9f0b-4131-b955-a383d2b4dc6f,The Musicologist
6d14b6fe-4a68-4ffc-b892-b827f05ced8d,The Time Traveler
2e5f43b9-1caf-48a2-992f-5b7cc6a14ba8,The Musicologist
7477bcfb-33f6-4636-b578-d6604ae7c36f,The Enthusiast
0bee73c8-7c6f-429b-9228-647be37f7156,The Devotee
ace81736-a791-4452-87d9-377eeef89ac5,The Connoisseur
d4513b96-ed24-4ac1-ae24-e7863b2b310e,The Nomad
a30ba16c-dc38-4931-bc72-2551a60f382e,The Adventurer
22ebef12-475e-43f2-9c63-e0bf900bf5e8,The Early Adopter
93395345-bbcd-4758-bcc6-14aa5242fbbd,The Early Adopter
1c70ff62-900a-42c4-8462-f14a76aea212,The Enthusiast
d667b6b7-cf48-4edc-8c8e-cb0a0c7a03c8,The Jukeboxer
64f7bf40-d60c-4507-b25a-c5e40c2beb3f,The Devotee
2495c67b-fb9a-4192-9330-b7052d2deaaf,The Time Traveler
7e45da3d-6483-4323-ad19-759d3c7999f3,The Top Charter
e9cf4051-f9b6-4bcc-94d2-92cc91c2797c,The Musicologist
56fad1d8-1d7f-4566-af77-b19dd92f1dc9,The Enthusiast
51ac8064-4d9b-4710-a95e-41b3a6ac2a02,The Voyager
745dc127-2e4b-497e-9b43-9aeec0b44e2d,The Deep Diver
f79d483b-b758-4566-a21a-d479d26121c1,The Devotee
a0064dff-baed-4002-9ee3-17650c208f4a,The Time Traveler
252cef72-4866-4438-9e32-b2a8b3f3eb3d,The Specialist
96f7557e-31f5-43a7-80ec-215c38e62a89,The Nomad
69651702-4956-4a14-a7b9-5ddf140cab2f,The Time Traveler
12dad08f-b5ce-4e8f-b212-8efb91207164,The Jukeboxer
7ee654d6-1d37-4caf-b594-7e0158c2c420,The Early Adopter
25e96733-42d8-48aa-8925-63d2d6015e59,The Nomad
8944fc8a-dd2c-4fbb-bf83-6d95f8100307,The Replayer
dc13074f-276a-455b-af26-268a26d2dc62,The Devotee
609abf16-de95-480f-8a78-5f1af74136ae,The Top Charter
641d29fa-5ec8-4c85-a1e9-526690736d43,The Deep Diver
4ee9c3a4-8552-43bf-862e-a99159e9ebaf,The Time Traveler
48df45aa-a2d9-48b8-aaae-ab45584f6bae,The Nomad
025c5212-b46a-424d-b962-e82b3cefff3e,The Specialist
b38d74d9-261f-4986-8b6b-88f0fc53444d,The Fanclubber
b66e3b82-6502-438b-ad0a-4f469dec5e04,The Devotee
1981fb5c-e2ba-458f-87af-689bd84ad394,The Enthusiast
690af815-618d-46ab-afde-fa1f151a55bf,The Enthusiast
0a22f9b6-2e68-4eea-8d59-2692351691ab,The Devotee
8f8ed13c-1b99-48ac-859f-7c6ae0da9097,The Fanclubber
b02b06d0-75c7-4898-a554-3870f3462948,The Voyager
aeb8d5e5-7080-4e82-b763-af2ded2f892a,The Devotee
6f68df02-a59b-4939-beaf-4ef9c43a5bc9,The Adventurer
6a7bdde4-5317-41cb-adb8-3fb3706755bf,The Voyager
151e3526-5703-467e-b4f9-01527860c778,The Specialist
2354fee5-67d7-4464-a0c6-6e969fc0b50f,The Early Adopter
bfbd2c02-9ac7-403c-a0a7-311bdcf329f8,The Top Charter
ff44f807-1460-4110-a232-cb825f4b3355,The Top Charter
88be824b-eb76-4992-819c-dc1ecdd2c677,The Enthusiast
ed2b2292-2891-4a74-bfed-88c06d2194e5,The Musicologist
a6ed9bb0-fe2e-48d0-a174-4022ac5dfe86,The Time Traveler
2932a555-29ee-4f72-bdb5-6de316c37a02,The Connoisseur
6a2dbcb9-b876-40d2-a7bf-5069f9f82d39,The Top Charter
0d1e1675-1bd7-4d56-ac2d-b36505c19029,The Early Adopter
417b865b-39da-4e7c-a0fc-b9830748b239,The Enthusiast
61474e61-b170-43d2-9853-3465e73170cc,The Connoisseur
d01185ef-0135-49a8-95df-d31585d913c5,The Jukeboxer
2c0fa8f7-055e-4310-a92a-6ec1aa5fc61d,The Jukeboxer
d58f7500-30fe-4e2a-9ba9-4697eced9866,The Top Charter
f66bb514-a76d-463c-861c-89e802149995,The Jukeboxer
bd595c64-969f-40f1-bfa5-541442a6263f,The Early Adopter
439d2e82-e862-4716-9138-b29f3183c17d,The Time Traveler
8411c3d8-8b75-4d38-8f47-c2cf582dbd42,The Replayer
4879722f-2407-4d86-aa60-cc98da8b6611,The Time Traveler
048e5e84-52fa-401a-aec0-a97b00adef53,The Time Traveler
8798ce22-01b7-41bb-9a1a-46bc746ba6c1,The Devotee
8f3fd4b6-49ca-4ff8-8775-1033f6de24bc,The Time Traveler
175492ca-3e1d-4d4c-b70a-26c5c5069c43,The Enthusiast
fc461a04-4be5-4753-8e32-e0f84c1e744a,The Devotee
d1d5e6c7-8baa-46d4-8f31-4830387ad5dd,The Musicologist
b5f15c4c-eeae-4671-bdae-0409e1222216,The Enthusiast
502c4310-30ef-4bc2-b21f-f4edc034fce2,The Nomad
aec14fb4-b719-43ae-aaf5-ec46b1366711,The Enthusiast
5b373546-4c95-42dd-a892-73d2d18f5fe6,The Specialist
194335f9-e904-48a9-a253-c67c98cfe88a,The Connoisseur
ba5e7707-47ed-4e82-bf13-8ab19dd7c786,The Time Traveler
58b6189d-d5a1-4429-a583-11d8e571c51c,The Musicologist
dc02b61c-ed8c-4bb9-b190-51fb1a7904ac,The Adventurer
90e143f3-69ab-45b2-a55e-9633c23bc23d,The Time Traveler
e2db9b5f-390a-41f0-af62-cc1d3c9c3c85,The Jukeboxer
9204adfc-6886-4a62-a497-a3dafeda13b8,The Specialist
57ab9099-9305-4250-9127-ee5295be8286,The Specialist
5f8374b9-6f0c-49f4-b6bf-83eeba696cdf,The Replayer
20d6a6e2-e198-49f9-b101-dd48ced1db62,The Voyager
45a5bbde-a34a-4a8d-a4cb-a0aad3842f7e,The Musicologist
c0cee4d6-0891-4aa8-9ba8-b9b631b39730,The Voyager
01cc9a12-2f1e-4077-89f0-e942f856668c,The Adventurer
088b0ea5-3b54-48f6-86bb-a21a72103eff,The Enthusiast
a70a1aa2-d1db-41c1-b854-d4d7265eaef7,The Replayer
9a6dc6ff-8fbf-4b0b-b2d0-5c7d7e7bbb9c,The Time Traveler
